1	"The research findings with respect to the relationship between incarceration and employment are consistent enough that it is tempting to conclude that incarceration causes deterioration in ex-inmates' employment prospects. Yet, causality remains tenuous for several reasons. For one, studies frequently rely on samples of nonincarcerated subjects that are not truly ""at risk"" of incarceration, which undermines their use as comparison samples and potentially biases estimates of the impact of incarceration on life outcomes. Additionally, even with confidence about causal identification, the field remains ignorant about the precise mechanism by which incarceration erodes employment and earnings. To address these gaps, this study uses the National Longitudinal Survey of Youth 1997 to estimate the impact of incarceration during late adolescence and early adulthood on short- and long-term employment outcomes. The subjects of interest are all individuals who are convicted of a crime for the first time, some of whom receive a sentence of incarceration following their conviction. Broad measures of legal and illegal employment are used to explore possible avenues by which incarceration affects individual work histories."
1	Although multiple race responses are now allowed on federal censuses and surveys, most interracially married single-race parents report a single race for their children. It is well-established that the social context of these racial identification decisions affects their outcome. This research focuses instead on the physical context. It is argued that homelands - physical places with cultural meaning - are an important component of the intergenerational transfer of a single-race identity in indigenous mixed-race families. To test potential explanations for the relationship between homelands and indigenous identities, this research focuses on families in which an interracially-married American Indian lives with a spouse and child and was included in the Census 2000 5% Public Use Microdata Sample. Logistic regression reveals a strong effect of living in an American Indian homeland on the child's chances of being reported as single-race American Indian. This effect remains even after accounting for strong ties to American Indians and other groups, family and area poverty levels, geographic isolation, and the racial composition of the area. The intergenerational transmission of strong identities continues in this multiracial era (as it has for centuries) in the context of culturally meaningful physical places. 
0	"Demographic predictions about the growth of the Latino and Asian American populations in the United States have prompted both ""whitening"" and ""browning"" theories of how this growth will alter (or not) US race relations. Such theories often expect Latinos and Asian Americans to either become like whites or else like blacks, without much attention to how these middle groups might affect more unique changes to the racial landscape. Using data from 50 in-depth interviews with Latinos and Asian Americans, I focus on (1) how their racial identities are perceived by others and how they feel about other ethnic groups; (2) the types of discrimination and prejudice they encounter; (3) the ways they employ and innovate racist ideology; and (4) their antiracist outlooks. Defying simplistic predictions, Latinos and Asian Americans relatively greater connection to a global community than either blacks or whites becomes relevant in explaining some of these unique experiences."
0	Gender and race are intertwined contexts that account for variation in the resource-health relationship, yet most research ignores this social reality, over-generalizes findings, and, in all likelihood, obscure the complexities that the dual interlocking systems of gender and race create.  This study seeks to address this issue by examining stress outcomes  distress and substance abuse  by race/ethnicity and gender.  A second purpose of our study is to examine exposure and vulnerability to a major life stressor among a sub-set of the population who have high exposure to social stressors; the incarcerated.  Using the 2004 Survey of Inmates in State and Federal Correctional Facilities, we examine differential distress and substance abuse by race/ethnicity and gender, differential exposure to pre-incarceration physical abuse, and vulnerability in the association between physical abuse and stress by race/ethnicity and gender.  Our results indicate that consistent with studies of the general population, African Americans have lower rates of depression and substance abuse compared with whites and Hispanics.  Compared with rates in the general population, incarcerated individuals report higher likelihood of experiencing pre-incarceration physical abuse, but unlike the general population, whites have substantially higher rates of physical abuse.  Results of regression analyses indicate that the association between physical abuse and distress is similar for all groups, but the association between substance abuse and physical abuse is substantially higher for women and Hispanics.  We discuss these results with reference to the stress process literature and research on the differential stress and well-being of the incarcerated.
1	In this study, we investigate how structural economic changes constrain an equality project, the public-sector expansion strategy. First, we describe a three-stage process in which a growing productivity gap between the private-manufacturing and public-service sectors disrupts traditional class solidarity. We contend that emerging conflicts between private and public sectors due to public-sector expansion and a growing inter-sectoral productivity gap eventually lead to employment and budget crises, as well as the weakening of coordinated wage-setting institutions. Furthermore, political, institutional, and economic transformations originating from sectoral cleavages and imbalance lead to increased income inequality. We test this argument using an unbalanced panel dataset on 16 advanced industrial democracies from 1971 to 2003. We find that public-sector employment has a strong negative effect on income inequality when the productivity gap between sectors is low. In such situations, public-sector employment fulfills its promise of equality and full employment. However, as the inter-sectoral productivity gap increases, the negative effect of public-sector expansion on income inequality evaporates. The findings suggest that severely uneven productivity gaps due to different degrees of technological innovations significantly weaken and limit the effectiveness of left-wing governments' policy interventions through public-service expansion.
1	This study focuses on the factors underlying differences in relationship quality between interethnic and same-ethnic couples. Using the National Survey of Families and Households and the Fragile Families and Child Wellbeing Study, we examine relationship satisfaction, interpartner conflict and subjective assessments Of relationship instability in married and cohabiting couples. Partners in interethnic unions generally reported lower levels of relationship quality than did partners in same-ethnic unions. These differences held for women as well as men, and for married as well as cohabiting couples. Differences in relationship quality were largely accounted for by more complex relationship histories, more heterogamous unions, fewer shared values and less support from parents. In contrast, differences in socioeconomic resources did not appear to play an explanatory role.
0	Numerous studies have observed health advantages for new immigrants to a country relative to the native-born population. This phenomenon, often referred to as the ‘healthy immigrant effect’, persists in many cases despite immigrants’ social risk factors that normally suggest poorer health profiles. However, much of the existing research has been conducted in the United States or has been limited to analysis within a single country. Few studies have attempted to analyze this relationship between migration and health cross-nationally. Using data for 17 countries from five rounds of the European Social Survey (2002-2010), this paper examines cross-national variations in migrant health status. Although the healthy immigrant effect is present in some countries, foreign-born populations have poorer health in others. The high level of heterogeneity between countries suggests immigrant health patterns are not generalizable across contexts and may not be fully explained by existing theoretical perspectives.
1	Do alcohol use and binge drinking among Latina/o adolescents increase in the second and third generation? This study explores generational differences in alcohol use behaviors for three Latina/o ethnic groups. Using data from the National Longitudinal Study of Adolescent Health on 1504 Latina/o adolescents in secondary school, we found that the factors associated with alcohol use behaviors differed across the Latina/o groups. For Mexican and Cuban adolescents, but not Puerto Ricans, immigrant generation was associated with alcohol use. For Mexican, but not Cuban adolescents, acculturation mediated the effect of immigrant generation on alcohol use behaviors. Although generally social capital and a coethnic presence were protective factors against alcohol use behaviors, we found that some forms of social capital were actually risk factors for Cubans and Puerto Ricans. Our results provide support for segmented-assimilation theory. 
1	"Data from the National Education Longitudinal Study of 1988 are used to estimate the effect of type of disability (in order of frequency, learning, other, emotional, hearing, visual, physical and speech impairment) on young people's progress toward four adult transitions: finding full-time employment, establishing an independent residence, marrying and having children. I find that young people who have a visual, hearing, speech or ""other"" impairment are more likely than their nondisabled peers to find themselves among the respondents who did not complete any of the adult transitions examined in the analysis. Young people who have a learning disability are also more likely to be in a ""just workers"" group (i.e., respondents who are still living at home, for the most part, but working fulltime)."
1	"Previous literature suggests a tenuous link between fathers' care of children and maternal employment and earnings. This study shows that the link is stronger when measures of caregiving capture fathers' increased responsibility for children. The analysis of time diary data from 6,572 married fathers and 7,376 married mothers with children under age 13 indicates that fathers (1) engage in more ""solo"" care of children when their wives are employed, (2) are more likely to do the kind of child care associated with responsibility for their children when their wives spend more time in the labor market, and (3) participate more in routine care when their wives contribute a greater share of the couple's earnings. In addition, the ""father care"" to ""mother care"" ratio rises when mothers contribute a greater share of household earnings."
0	In the modern global economy, firms frequently face pressures to move certain corporate functions abroad in order to take advantage of lower production costs and tap into new emerging markets for their products and services. Using data from an exploratory fieldwork in Taiwanese computer industry, this paper examines how corporate and social network changed in situations when the industry moved production processes offshore. The findings suggest that companies migrated with their suppliers and maintained a close relationship in order to cope with the uncertainty they encountered during the relocation to China. Yet a high degree of market uncertainty also motivated manufacturers to withdraw from their obligations to the suppliers and back away from exclusive partnerships. The paper concludes with a discussion on the implications of the resulting closer but less committed supplier relationships after the business relocation.
1	One of the most prominent explanations for Minority underachievement in the labor market is what has been termed the spatial mismatch hypothesis. The original formulation of the hypothesis by John Kain focused on the effects of racially Segregated housing on workers' labor market outcomes assuming race-neutral employers. This paper reports the results of a case study designed to test Kain's original conception of this important hypothesis within the context of a longitudinal analysis of a relocating food processing plant. Because the workers in this study did not choose the firm's new location, the relocation can be treated as an exogenous, demand-side shock to the local labor market. This natural experiment design solves the major problem of extant approaches to the theory, i.e., the selective migration of minorities to areas with high concentrations of jobs. The study design also eliminates the confounding factor of non-race-neutral employers using space as a means to discriminate against minorities since the circumstances of this move make us confident that the firm is not moving for racial motives. We find support in favor of Kain's version of the spatial mismatch hypothesis. Despite the firm's best intentions and work to minimize the impact of the spatial disruption caused by the relocation, the racial segregation of the area's housing market hampered minorities' adjustments to the relocation. Consistent with Kain's formulation, spatially discriminating employers are not needed to produce race differences in job accessibility; racially segregated housing markets alone can generate such outcomes. 
1	"The sociology of knowledge, derived from research on the hard sciences, overlooks the potential for outsiders to determine the content of knowledge within professional disciplines. Using the case of the Sally Hemings affair, I introduce the concept of ""knowledge advocacy"" to analyze how outside groups shape historical knowledge. The Hemings controversy involved not only historical evidence, but also the understanding of objectivity in historical research. Unfolding against the backdrop of the professionalization of history, outside advocates successfully challenged the disciplined understanding of ""objectivity as neutrality"" eventually embracing ""objectivity as the scientific method"" in their appeal to DNA testing. This study illuminates the strategic interplay between professional historians and outsiders engaged in knowledge advocacy, the role of objectivity in this struggle, and the potential vulnerability a discipline faces when the ideal of objectivity is compromised."
1	Prior research frequently observes a positive cross-sectional relationship between various neighborhood structural characteristics and crime rates, and attributes the causal explanation entirely to these structural characteristics. We question this assumption theoretically, proposing a household-level model showing that neighborhood crime might also change these structural characteristics. We test these hypotheses using data on census tracts in 13 cities over a ten-year period, and our cross-lagged models generally find that, if anything, crime is the stronger causal force in these possible relationships. Neighborhoods with more crime tend to experience increasing levels of residential instability, more concentrated disadvantage, a diminishing retail environment, and more African Americans ten years later. Although we find that neighborhoods with more concentrated disadvantage experience increases in violent and property crime, there is no evidence that residential instability or the presence of African Americans increases crime rates ten years later.
0	This paper examines the development of and competition between protest policing protocols in the U.S. from 1960 to 1980. Using qualitative data culled from multiple primary and secondary sources, the paper argues that four institutions-policing, professionalism, the courts, and protest-were critical in structuring both the development and selection of protest policing protocols. In doing so, this paper contributes to important debates in research on repression, social movements, policing, law and society, and new institutionalism.
0	This paper focuses on the impact of the current turf battle between certified registered nurse anesthetists (CRNAs) and anesthesiologists (MDAs). After reviewing the history between the two occupations and the current turf battle, this paper presents survey data to explore the workplace interactions of CRNAs and their professional identity.  CRNAs are the sole anesthesia providers of approximately two-thirds of the nations rural hospital anesthesia care (Blumenreich 2004, 2000; Bettin 2001; Fallacaro and Ruiz-Law 2004). The ability of many rural hospitals to provide anesthesia services is dependent on CRNAs. Results are compared for those practicing in rural locations to those practicing in urban locations. The impact of the turf battle, as well as current changes in the health care system, such as changing workforce supply and technological developments on interactions with other health care workers and patients are presented. There are some significant rural-urban differences in professional identity and interpersonal relations in the workplace. CRNAs practicing in rural areas are less negatively impacted by the turf battle and feel more positive about technological developments in anesthesia than those CRNAs practicing in urban areas.
0	In recent years, sociologists and development practitioners have come to see social capital among the poor as an asset to be tapped for development and democracy. In the most rigorous application of the theory to rural India, Krishna (2002) argues that the social capital embodied in informal networks, when “activated” by young, well-connected village leaders, contributes to the ability of villages to undertake collective action and secure collective developmental goods. This article, based on an ethnography of villages in rural India influenced by a Special Economic Zone and accompanying land appreciation argues precisely the opposite. While turning rural land into real estate requires well-connected local villagers to act as “brokers,” building trust between far-flung parties to make transactions possible, this activation of their social capital allows them reap lucrative commissions while exploiting fellow villages. In the process, they undermine the norms and trust that could enable collective action. I conclude that social capital is best understood not as a collective asset adhering in large groups, but, following Bourdieu, a form of power based on unequal access to social networks. As an aspect of social structures of power and domination, it constitutes an obstacle, not a solution to “development.”
0	A status attainment perspective of immigrant integration suggests that the social and economic mobility of immigrants occurs over time and over generations, with first generation immigrants expected to have the least desirable outcomes. We examine this proposition in terms of homeownership, long viewed as an indicator of social and economic status, and compare the likelihood of ownership across immigrant waves and generations and across metropolitan areas in Canada. Data are taken from the 2001 Census of Canada Public Use Microdata File (PUMF) of individuals. Our analysis reveals that there are generational differences in homeownership in the expected direction but not when compared to the oldest immigrants of the first generation. The oldest immigrants, those arriving prior to 1981, are as likely as the 1.5 and second generations to own their homes, if not more. Our results also show that the type of homeownership also varies by generation, with newcomers being more likely than others to turn to the condominium market.
1	Collective memory quite naturally brings to mind notions of mnemonic speech and representation. In this article, however, we propose that collective silences be thought of as a rich and promising arena through which to understand how groups deal with their collective pasts. In so doing, we explore two types of silence: overt silence and covert silence, and suggest that each may be used to enhance either memory or forgetting. We illustrate our conceptual scheme using data on the commemoration of slain Israeli Prime Minister Yitzhak Rabin.
0	Previous research on unhoused youth, commonly referred to as “street kids,” has largely neglected examining the daily lives of these youth.  As a result, little is known concerning the details of street life for newly unhoused youth, the strategies used by unhoused youth to make it on the streets, and the factors that impede or promote an unhoused youth’s desire and/or attempt(s) to leave the streets.  Based on three years of ethnographic observation and twenty in-depth interviews with the unhoused youth of Hollywood, this paper explores the obstacles unhoused youth face when leaving and/or staying off the streets.  These include physiological and psychological obstacles (i.e., mental illness, addiction, a lack of motivation, giving up), biographic obstacles (i.e., lack of skills and work experience, criminal records, and difficulties showering, doing laundry, having transportation, and providing identification), and interpersonal obstacles (i.e., employers prefer not to hire unhoused individuals, expectations of loyalty and obligation among unhoused youth, a lack of support from unhoused youth, staff’s passive approach to service provision, and staff’s emphasis on structure, schedules, and rule enforcement rather than the needs of particular unhoused youth).  The paper then briefly examines the common elements among those unhoused youth who left and stayed off the streets.  Although very small in number, these youth were typically quite motivated to leave the streets, had few connections to street life, pushed staff at the various organizations to assist them, and received some type of assistance from housed family members or friends that helped them leave the streets.
1	This article compares marriage patterns by race, education and religion in the United States during the 20th century, using a variety of data sources. The comparative approach allows several general conclusions. First, racial endogamy has declined sharply over the 20th century, but race is still the most powerful division in the marriage market. Second, higher education has little effect on racial endogamy for blacks and whites. Third, the division between Jews and Christians is still strong, but the division between Catholics and Protestants in the marriage market has been relatively weak since the early 1900s. Fourth, educational endogamy has been relatively stable over time.
1	Although played out on a global stage, 9/11 and the Iraq War represent highly personal events for those connected to the victims. A social tie to a conflict casualty transforms abstract costs into a vivid personal experience that increases the likelihood an individual disapproves of the president. Despite variation between civilian and military losses and historically high and low levels of presidential support, those who know 9/11 or Iraq War casualties are consistently more likely to disapprove of President Bush, suggesting that social structure, and not just personal characteristics, influence wartime opinion.
1	Segmented assimilation theory has been a popular explanation for the diverse experiences of assimilation among new waves of immigrants and their children. While the theory has been interpreted in many different ways, we emphasize its implications for the important role of social context: both processes and consequences of assimilation should depend on the local social context in which immigrants are embedded. We derive empirically falsifiable hypotheses about the interaction effects between social context and assimilation on immigrant children's well-being. We then test the hypotheses using data from the National Longitudinal Study of Adolescent Health. Our empirical analyses yield two main findings. First, for immigrant adolescents living in non-poverty neighborhoods, we find assimilation to be positively associated with educational achievement and psychological well-being but also positively associated with at-risk behavior. Second, there is little empirical evidence supporting our hypotheses derived from segmented assimilation theory. We interpret these results to mean that future research would be more fruitful focusing on differential processes of assimilation rather than differential consequences of assimilation. 
0	Changes in the nature of contemporary marriage have spurred a debate about the consequences of shifts to more egalitarian relationships, and public interest in the debate was aroused by a recent report by the Council on Contemporary Families (2008). While the report contained a variety of information, media attention focused on the claim that men who participated in housework got more sex.  To our knowledge, there is relatively little systematic or representative research that supports this claim, and, although there are a variety of theoretical reasons to expect that egalitarian marriages are higher quality, other research suggests the continued importance of traditional gender roles and gender display in marriage. Using data from Wave II of the National Survey of Families and Households, we investigate the links between mens participation in core (traditionally female) and non-core (traditionally male) household tasks, gender ideology, and sexual frequency. We find that couples with more traditional housework arrangements report higher sexual frequency, particularly when they also have conservative gender ideologies.
0	The study analyses the gender pay gap in private-sector management positions based on the German Socio-Economic Panel Study (SOEP) for the years 2001-2008. It focuses on occupational gender segregation, and on the effects of this inequality on earnings levels and gender wage differentials in management positions. Our paper is, to our knowledge, the first in Germany to use time-constant unobserved heterogeneity and gender-specific promotion probabilities to estimate wages and wage differentials for persons in managerial positions. The results of the fixed-effects model show that working in a more “female” job, as opposed to a more “male” job, affects only women’s wages negatively. This result remains stable after controlling for human capital endowments and other effects. Mechanisms of the devaluation of jobs not primarily held by men also negatively affect pay in management positions (evaluative discrimination) and are even more severe for women (allocative discrimination). However, the effect is non-linear; the wage penalties for women occur only in “integrated” (more equally male/female) jobs as opposed to typically male jobs, and not in typically female jobs. The devaluation of occupations that are not primarily held by men becomes even more evident when promotion probabilities are taken into account. An Oaxaca/Blinder decomposition of the wage differential between men and women in management positions shows that the full model explains 65 percent of the gender pay gap. In other words: Thirty-five percent remain unexplained; this portion reflects, for example, time-varying social and cultural conditions, such as discriminatory policies and practices in the labor market.
1	Using data from a 2005 nationally representative survey of working adults residing in the United States, we show that education is associated positively with a sense of personal control. The well-educated have higher status occupations which include higher levels of schedule control, challenging, interesting and enriching work, greater economic rewards and security, and a higher level of trust. Collectively, these patterns contribute substantially to the association between education and sense of control. We also observe that demanding work has a negative effect on sense of control, but this emerges only after adjusting for other higher status work conditions that correspond with demands. Our observations inform the integration of theoretical perspectives to describe education benefits for personal and social functioning.
0	Past research has consistently reported a positive association between marriage and depression while also stressing the moderating effect of relationship quality on the marriage-depression link. Using a sample of African American young adults, this analysis examines how relationship quality conditions the effect of relationship status on depression using an internal moderator approach. In the analysis, relationship status is included as a dummy variable as well as a set of dummy variables (single, dating, and cohabiting).  Results suggest that while being in a relationship itself is not associated with depression, individuals in strained relationships report significantly more depressive symptoms than individuals in less strained relationships. Further, when examining relationship status using dummy variables cohabiting women in strained relationships report significantly more depressive symptoms. A second analysis using the Actor-Partner Interdependence Model includes couples to control for the interdependence of relationship quality when examining its effect on depression. Results suggest that relationship quality influences depression even when controlling for partner interdependence and this holds for dating and cohabiting/married individuals. These findings suggest that relationship quality conditions the effect of relationship status on depression.
1	"While preference-based explanations play an increasing role in economics and sociology, the accurate measurement of social preferences deserves more attention. Most laboratory experiments measure social preferences by studying the division of ""a cake that nobody had to bake"" (Guth and Kliemt, 2003). This article reports results of the first ultimatum game experiment with bargaining over waiting time. The experiment was created to avoid effects of windfall gains. In contrast to donated money, time is not endowed by the experimenter and implies a natural loss to subjects. This allows for a better measurement of the inherent conflict in the ultimatum game. We implemented three anonymity conditions: one baseline condition, one condition with anonymity among subjects and one double-blind condition in which the experimenter did not know the division of waiting time. While we expected to observe less other-regarding behavior in ultimatum game bargaining over time, our experimental results rather confirm previous ultimatum game experiments, in which people bargained over money. The modal offer was half of the waiting time and only one offer was rejected. Interestingly, anonymity did not change the results significantly. In conclusion, our experiment confirms other-regarding behavior in the ultimatum game. "
1	Homophily promotes the development of social relationships within social groups and increases segregation across groups. Although prior research has demonstrated that network segregation operates in many dimensions such as race and gender, sexual orientation has received little attention. This study investigates what accounts for the segregation between gay, lesbian and bisexual friends and straight friends in GLB youth's personal networks by testing three possible underlying mechanisms - structural constraints, choice homophily and compartmentalization attempts. The analysis uses data collected from GLB youth who were becoming members of a community organization in Indiana from 1994 through 1998. Although the small, convenience sample does not allow generalization of the results, the rich network data provide important insights into personal network segregation in this unique social context. The results suggest that the segregation between GLB and straight friends result from structural constraints and friends' preference to interact within their groups, and that the focal GLB youth's effort to compartmentalize his or her sexual identity accounts little for the segregation.
0	Despite women’s considerable strides in higher education, horizontal inequities—such as sex segregation by major—remain. Existing scholarship suggests that women “indulge” in “gendered selves” during college, however, there is little understanding of why, how, or among whom this is likely to happen. Using two interconnected qualitative datasets, a longitudinal ethnographic and interview study of a dormitory floor of college women—tracking them as they move through college and beyond—and an interview study with their parents, I argue that gender-specific major choice is one indicator of a gender curriculum operating primarily in the social scene that lies beyond the classroom. The gender curriculum is a byproduct of a campus social life organized around gendered peer hierarchies, and focuses students’ attentions on their gendered selves. I describe the process through which some women more fully absorbed the gender curriculum, explain why others did not, and document the academic and career-related outcomes. I show that the costs of the gender curriculum are high for women, as it tracks them into traditionally feminine jobs that remain devalued and underpaid.
0	We analyze data from the 1997 wave of the National Longitudinal Surveys of Youth (NLSY) to compare well-being (delinquency, substance abuse, and behavioral/emotional problems) among 12 to 17-year-old adolescents living with a cohabiting mother and her partner versus a remarried mother and her spouse.  The results indicate that maternal remarriage does not provide benefits over maternal cohabitation with regard to adolescent well-being, as no differences were found between adolescents residing in cohabiting and married stepparent families.  Instead, stresses, parental involvement, and parenting style (of both the biological parent and the stepparent) predict well-being, and these factors are not experienced differentially by adolescents of cohabiting and married stepfamilies.  We discuss the implications of our results for public policy.
0	In this paper we test for the existence of pathways of upward mobility for low wage workers by studying patterns of intragenerational occupational mobility in the National Longitudinal Study of Youth (NLSY) from 1979-2006.  We argue that “stepping stone” links of upward mobility between specific pairs of occupations can be identified by whether or not the accumulation of experience increases the probability of movement between these occupations.  In contrast, a “dead end” job is one which both pays low wages and where the accumulation of occupational experience reduces the probability of upward mobility.  We use two data sets to detect potential stepping stone links between occupations.  First, we measure the skill similarity between occupations using data on occupational skill requirements from the O*NET occupational database.  Second, we use data on occupational mobility from matched samples of the Current Population Survey (CPS) to identify possible career ladders based on either significant one-way flows between occupations or positive age effects on occupational transitions.  We test these links using data on career histories from the NLSY.  A key aspect of our approach is an empirical strategy that simultaneously models wage mobility (a dichotomous indicator of low versus high pay) and occupational mobility (among detailed 3-digit occupations).  In order to estimate our models with detailed occupations and multiple observations for each individual, we first randomly sample from the choice set of occupations and then use a latent-class conditional logit model (Train 2008) to allow for individual heterogeneity.
0	"State led development continues to be viable - even in states that are heavily indebted. However, debt changes the calculus of viable state programs by either requiring stringent cost controls or very rapid short term results. Since the point of state led development is to permit ""patient"" long term initiatives - in most cases, the management of costs is now a critical parameter. This is difficult to manage in democratic societies where demands for expenditures are hard for states to resist. This is illustrated by an analysis of Prodetur - a joint effort of the Banco do Nordeste and the Interamerican Development Bank to create a tourist economy in the Brazilian Northeast. The program was a model of transparent, ecologically oriented, sustainable development - and produced substantial increases in employment and in quality of life. However these gains were not so rapid as to permit ignoring cost considerations altogether. Brazil incurred over $300 million in debt to participate in Prodetur - when viable alternative plans existed that would have produced nearly all of the same advantages for $0 in debt. The political forces that caused the more expensive option to be chosen are considered. The lesson is that globalization has not killed the developmental state - but has made stringent management procedures more important."
1	This study uses national survey data in federal election years from 1996 through 2004 to examine voter registration and voting. It shows that racial/ethnic disparities in socio--economic resources and rootedness in the community do not explain overall group differences in electoral participation. It contradicts the expectation from an assimilation perspective that low levels of Latino participation are partly attributable to the large share of immigrants among Latinos. In fact net differences show higher average Latino participation than previously reported. The study focuses especially on contextual factors that could affect collective responses of group members. Moving beyond past research, significant effects are found for the group's representation among office holders, voting regulations and state policies related to treatment of immigrants.
0	This study looks at the place of religion as a cultural element which, according to secularization theories, has been claimed to be incommensurate with modern liberal values, particularly within an Islamic civilization.  Here this study tests the Clash of Civilizations thesis developed by Samuel Huntington (1993, 1996, 1998) to determine the extent to which there is a cultural divide between a Western civilization and an Islamic civilization based on liberal values.  Using the World Values Survey and revisiting findings from Norris and Inglehart (2003), this study finds that part of the variance in liberal values between Western Christian respondents and Islamic respondents is explained by separating religion from civilization, interacting educational attainment with civilization, and including a civic involvement predictor.
1	The Catholic Church has had a strong influence on the Chilean legal and social landscape in ways that have adversely affected victims of intimate partner violence; e.g., it succeeded until just five years ago in blocking efforts to legalize divorce. At the same time, quantitative studies based on survey data from the United States and other countries show a generally favorable influence of religion on health and many other domains of life, including intimate partner violence. The present study explores the puzzle posed by these seemingly opposing macro- and micro-level forces. Results based on data from the 2005 Survey of Student Well-Being, a questionnaire on gender-based violence administered to students at a large public university in Chile, show that moderate or low levels of religiosity are associated with reduced vulnerability to violence, but high levels are not. This non-linearity sheds light on the puzzle, because at the macro level the religious views shaping Chile's legal and social environment have been extreme. 
1	We examine immigrant generation differences in college attendance and college type among youth ages 18 through 26 who have graduated from a US. high school. Results indicate that first and second-generation immigrants are significantly more likely to attend college than their third-plus generation counterparts of similar race/ethnicity, socioeconomic and family background characteristics. While parental behaviors and expectations for college attendance do not significantly mediate these generational differences, these factors appear to indirectly affect college-going behavior through their impact on students' verbal ability and academic achievement during high school. Interaction models including race/ethnicity and generation status reveal that the second-generation effects on college attendance are largely driven by Chinese youth, whereas the first-generation effects on college attendance are largely driven by black immigrant students.
1	A substantial body of literature purports to document the growth of scientific misconduct in Northeast Asia. This article traces the apparent growth of research fraud and falsification to two distinct features of the national innovation systems common to the region: liberal research regimes adopted by developmental states and marked by freedom from government oversight, and illiberal laboratory cultures imported from Germany and marked by all-powerful lab directors and their vulnerable underlings. Based on comparative, qualitative case studies of pioneering countries in bio-medical research, as well as cross-national quantitative analyses of the permissiveness of national stem-cell research policies, we argue that Asia's scientific pathologies are the products of two institutional factors: funding and freedom offered to scientists by developmental states, and the lack of informal control prevalent in the German model of higher education. We conclude that, while Northeast Asian officials offer their biomedical researchers funding and freedom to take advantage of opportunities that rarely exist in the West, their scientists stifle open debate and criticism, and thereby hinder the growth of informal as well as formal control mechanisms that are critical for deterring and detecting scientific fraud.
1	Navigating political action typically requires coalition building across different interest groups. Because members represent divergent interests and are embedded in different networks, however alliance formation is difficult. In this article, I consider how elites rely on political brokerage to overcome these divisions and form successful coalitions, with successful organization of the parliamentary opposition to the king before the English Civil War as a case in point. Supporting quantitative evidence comes from rich network data on the business, kinship, and political affiliations among 346 political and mercantile elites. Rather than the mere presence of mediator positions, I argue that effective brokerage of mobilizing alliances between interest groups requires political mediators who are equally affiliated with these diverse networks. Successful brokerage is conditional on both their structural position between groups and the diversity of ties that compose their personal networks. The results demonstrate that new merchant elites who were engaged in the American colonial trades acted as political mediators and facilitated the formation of a parliamentary opposition strong enough to defeat the royalist forces in London.
0	Increased remittances resulting from increased migration are clearly associated with producing short-run positive effects at the individual and local levels but, conversely, are said to cause longer-term, detrimental effects on a developing countrys overall economy.  These arguments present overly pessimistic views on the role remittances play in developing countries, and instead, argue for liberalized trade policies and opening markets to achieve growth and development.  Most empirical research focusing on remittances as a development tool explores migrant motivations for remitting and the short-term micro-effects they may have on individuals, households, and local economies, but fail to consider the longer-run effects on economic growth and development for developing countries.  This paper explores the current conjecture over remittances role in economic growth and development and the relationship between remittances and other, yet untested economic measures, proposing these better reflect the impact remittances have on developing countries' overall economies.  The findings of this work conclude there significant correlations between these economic variables and remittances; which, imply long- term economic growth is occurring as remittances increase within the developing countries.  Remittances and out migration are related to these variables and reflect increases in GDP, fixed capital formation, household consumption, domestic credit, and savings. These increases suggest that remittances are used for not only daily living expenses, but for productive purposes, including the creation of micro-enterprises.
